No	도메인	분류	서비스명	플랫폼	기능 그룹	기능	설명
918	마케팅	마케팅	레뷰	앱	커뮤니티	커뮤니티 글에 사진 첨부하기	커뮤니티 글에 사진 첨부하기
919	마케팅	마케팅	레뷰	앱	커뮤니티	커뮤니티 글 수정하기	커뮤니티 글 수정하기
920	마케팅	마케팅	레뷰	앱	커뮤니티	커뮤니티 글 삭제하기	커뮤니티 글 삭제하기
921	마케팅	마케팅	레뷰	앱	커뮤니티	글 상세 조회하기	커뮤니티 글 상세 조회하기
922	마케팅	마케팅	레뷰	앱	커뮤니티	글 공감 평가하기	커뮤니티 글 공감 표시로 평가하기
923	마케팅	마케팅	레뷰	앱	커뮤니티	글 댓글 쓰기	커뮤니티 글에 댓글 쓰기
924	마케팅	마케팅	레뷰	앱	커뮤니티	글 댓글에 답글 쓰기	커뮤니티 댓글에 답글 쓰기
925	마케팅	마케팅	레뷰	앱	고객지원	포인트 적립 관련 문의하기	문의 상품, 내용, 답변 받을 이메일, 답변자 정보, 주문 번호, 참여 아이디를 입력하여 적립 관련 문의
926	마케팅	마케팅	레뷰	앱	고객지원	포인트 적립 관련 문의에 사진 첨부하기	적립 문의에 사진 첨부
927	마케팅	마케팅	레뷰	앱	고객지원	채널 톡 문의하기	채널 톡을 연결하여 채팅 문의 진행
928	마케팅	마케팅	레뷰	앱	고객지원	상담 언어 설정하기	채널 톡 상담 언어 설정
929	마케팅	마케팅	레뷰	앱	고객지원	메시지 번역 설정하기	채널 톡 메시지 번역 여부 설정
930	마케팅	마케팅	레뷰	앱	고객 지원	1:1 문의 작성하기	1:1 문의글 앱 내 작성하기
931	마케팅	마케팅	레뷰	앱	고객 지원	1:1 문의 글에 사진 첨부하기	1:1 문의글에 사진 첨부하기
932	마케팅	마케팅	레뷰	앱	고객 지원	1:1 문의 내역 조회하기	문의했던 1:1 문의글 리스트 조회
933	마케팅	마케팅	레뷰	앱	고객 지원	FAQ 조회하기	FAQ 리스트 조회
934	마케팅	마케팅	레뷰	앱	고객 지원	FAQ 필터링 하기	사용자가 선택한 옵션에 해당하는 FAQ 리스트 조회
935	마케팅	마케팅	레뷰	앱	고객 지원	서비스 가이드 조회하기	서비스 가이드 상세 조회
936	마케팅	마케팅	레뷰	앱	고객 지원	프리미어 신청하기	인플루언서 조건 달성 시 차별화된 캠페인 프로그램에 참여할 수 있는 프리미어 신청하기
937	마케팅	마케팅	레뷰	앱	알림 설정	캠페인 관련 알림 켜기	캠페인 관련 알림 켜기
938	마케팅	마케팅	레뷰	앱	알림 설정	캠페인 관련 알림 끄기	캠페인 관련 알림 끄기
939	마케팅	마케팅	레뷰	앱	알림 설정	서비스 관련 알림 켜기	서비스 관련 알림 켜기
940	마케팅	마케팅	레뷰	앱	알림 설정	서비스 관련 알림 끄기	서비스 관련 알림 끄기
941	마케팅	마케팅	레뷰	앱	알림 설정	이벤트 및 혜택 관련 알림 켜기	이벤트 및 혜택 관련 알림 켜기
942	마케팅	마케팅	레뷰	앱	알림 설정	이벤트 및 혜택 관련 알림 끄기	이벤트 및 혜택 관련 알림 끄기
943	마케팅	마케팅	레뷰	앱	알림 설정	광고 문자 수신 거부하기	광고 문자 수신 거부하기
944	마케팅	마케팅	레뷰	앱	알림 설정	광고 문자 수신 허용하기	광고 문자 수신 허용하기
945	마케팅	마케팅	레뷰	앱	알림 설정	광고 이메일 수신 거부하기	광고 이메일 수신 거부하기
946	마케팅	마케팅	레뷰	앱	알림 설정	광고 이메일 수신 허용하기	광고 이메일 수신 허용하기
947	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	개인 회원가입 하기	휴대폰 번호로 개인 회원가입
948	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	휴대폰 본인인증 하기	입력한 휴대폰으로 인증 번호을 받아 휴대폰 인증하기
949	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	휴대폰 번호로 로그인하기	등록된 휴대폰 번호와 비밀번호를 입력하여 로그인
950	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	비밀번호 재설정하기	휴대폰 인증을 통해 비밀번호 재설정
951	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	소셜 로그인하기	소셜 로그인 정보를 연동하여 개인 로그인
952	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	기업 회원 로그인하기	요구된 정보를 입력하여 기업 회원 로그인
953	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	기업 비밀번호 재설정하기	등록된 기업 이메일로 비밀번호 재설정 링크 발송
954	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	로그아웃 하기	로그아웃 하기
955	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	탈퇴 유의사항 동의하기	탈퇴 유의사항에 대한 내용 조회 및 동의하기
956	엔터테인먼트	문서/만화	밀리의 서재	앱	Auth	탈퇴하기	비밀번호를 입력 후 회원 탈퇴
957	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	구독 신청하기	구독 신청하기
958	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	구독 상품 조회	구독 상품 조회하기
959	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	자동 결제 해지하기	구독 해지하기
960	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	결제내역 보기	결제 내역 조회하기
961	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	전자 영수증 보기	결제 내역 영수증 조회하기
962	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	결제 수단 변경하기	결제 수단 변경하기
963	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	구독권 등록하기	구독권 번호를 입력하여 구독권 등록
964	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	보유중인 구독권 조회하기	구독 현황 조회하기
965	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	혜택/결합 상품 조회하기	제휴 혜택 및 결합 상품 리스트 조회하기
966	엔터테인먼트	문서/만화	밀리의 서재	앱	구독 관리	환불 계좌 등록하기	환불 은행계좌 등록
967	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	서비스 알림 켜기	서비스 알림 켜기
968	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	서비스 알림 끄기	서비스 알림 끄기
969	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	서재, 포스트 알림 켜기	서재, 포스트 알림 켜기
970	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	서재, 포스트 알림 끄기	서재, 포스트 알림 끄기
971	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	마케팅 혜택 및 이벤트 알림 켜기	마케팅 혜택 및 이벤트 알림 켜기
972	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	마케팅 혜택 및 이벤트 알림 끄기	마케팅 혜택 및 이벤트 알림 끄기
973	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	SMS 수신 동의하기	SMS 수신 동의
974	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	SMS 수신 거부하기	SMS 수신 거부
975	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	E-mail 수신 동의하기	E-mail 수신 동의
976	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	E-mail 수신 거부하기	E-mail 수신 거부
977	엔터테인먼트	문서/만화	밀리의 서재	앱	알림 설정	에피소드 알림 신청하기	작품 에피소드 업데이트 알림 신청
978	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	공지사항 조회하기	공지사항 리스트 조회
979	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	자주묻는 베스트 FAQ 조회하기	자주묻는 베스트 FAQ 조회하기
980	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	카테고리별 FAQ 조회하기	카테고리별로 분류된 FAQ 조회하기
981	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	FAQ 검색하기	키워드를 포함하는 FAQ 리스트 조회
982	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	FAQ 필터링하기	사용자가 선택한 옵션에 해당하는 FAQ 리스트 조회
983	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	1:1 문의하기	1:1 문의 글 앱 내 작성
984	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	1:1 문의 내역 조회하기	1:1 문의 리스트 조회
985	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	앱 다운로드 링크 조회하기	모바일 앱, PC 뷰어, E-ink 뷰어 다운로드 이동 링크 조회
986	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	채팅 상담하기	채팅 상담 작성
987	엔터테인먼트	문서/만화	밀리의 서재	앱	고객 지원	채팅 내역 조회하기	채팅 상담 리스트 조회
988	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	랭킹별 책 조회하기	랭킹별로 분류된 책 리스트 조회
989	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	카테고리별 책 랭킹 조회하기	카테고리별로 분류된 책 리스트 조회
990	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	키워드별 책 조회하기	키워드별로 분류된 책 리스트 조회
991	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	큐레이션별 책 조회하기	큐레이션별로 분류된 추천 책 리스트 조회
992	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	일자별 추천 책 리스트 조회하기	일자별로 분류된 추천 책 리스트 조회
993	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	태그별 책 목록 조회하기	태그별로 분류된 책 리스트 조회
994	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	신간 리스트 조회하기	신간 책 추천 리스트 조회
995	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	추천 작가 리스트 조회하기	작가 추천 리스트 조회
996	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	책 필터링 하기	사용자가 선택한 옵션에 해당하는 책 리스트 조회
997	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	책 정렬하기	사용자가 선택한 옵션에 맞게 정렬된 책 리스트 조회
998	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	카테고리별 오디오북 리스트 조회하기	카테고리별로 분류된 오디오북 리스트 조회
999	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	오디오북 플레이 리스트 조회하기	오디오북 플레이리스트 조회
1000	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	오디오북 플레이 리스트 필터링하기	사용자가 선택한 옵션에 해당하는 오디오북 플레이리스트 조회
1001	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	영상 콘텐츠 목록 조회하기	영상 콘텐츠 리스트 조회
1002	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	연재 작품 리스트 조회하기	회원 연재 작품 리스트 조회
1003	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	연재 작품 필터링하기	사용자가 선택한 옵션에 해당하는 회원 연재 작품 리스트 조회
1004	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	데일리 추천 콘텐츠 조회하기	오늘의 추천 책 영상과 소개 글 콘텐츠 조회
1005	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	영상 콘텐츠 시청하기	영상 콘텐츠 시청
1006	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	책 상세 조회하기	책 정보 상세 조회
1007	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	완독 지수 분석하기	완독할 확률과 완독 예상 시간을 그래프화
1008	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	성별, 연령별 인기 분포 분석하기	서재에 담은 수 기준으로 인기 분포 집계 및 그래프화
1009	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	책 공유하기	책 상제 정보 링크 공유
1010	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	책 다운로드 하기	책 다운로드
1011	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	선택된 책이 담긴 서재 목록 조회하기	사용자가 선택한 책이 포함된 서재 리스트 조회
1012	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	선택한 책과 다른 회원들이 함께 담은 책 목록 조회하기	사용자가 선택한 책과 다른 회원들이 함께 담은 책 리스트 조회
1013	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	작품 상세 조회하기	작품 정보 상세 조회
1014	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	작품 응원하기	작품 응원하기 버튼을 눌러 응원하기
1015	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 관리	에피소드 목록 조회하기	작품 에피소드 리스트 조회
1016	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 발행	발행 작품 필터링하기	사용자가 선택한 옵션에 해당하는 사용자 발행 작품 리스트 조회
1017	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 발행	발행 작품 정렬하기	사용자가 선택한 옵션에 맞게 정렬된 사용자 발행 작품 리스트 조회
1018	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 발행	작가 소개 작성하기	작가 소개 정보 작성하기
1019	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 발행	작품 정보 작성하기	발행하는 작품 정보 작성하기
1020	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 발행	작품 발행하기	에디터를 통해 글 작성하기
1021	엔터테인먼트	문서/만화	밀리의 서재	앱	콘텐츠 발행	작품 연재하기	사용자의 작품 연재하기
1022	엔터테인먼트	문서/만화	밀리의 서재	앱	리뷰 관리	작품 댓글 조회하기	작품의 댓글 리스트 조회
